Cod_IBGE,Nome_Município,UF,Atributo,Valor
4322186,Tupanci do Sul,RS,2023 - Dívida Consolidada,2310291.81
4322186,Tupanci do Sul,RS,2023 - Receita Corrente Líquida,19979769.73
4322186,Tupanci do Sul,RS,Indicador 1,0.11563155337726708
4322186,Tupanci do Sul,RS,Nota 1,A
4322202,Tupanciretã,RS,2023 - Dívida Consolidada,2935263.44
4322202,Tupanciretã,RS,2023 - Receita Corrente Líquida,125625698.34
4322202,Tupanciretã,RS,Indicador 1,0.023365151229295843
4322202,Tupanciretã,RS,Nota 1,A
4322251,Tupandi,RS,2023 - Dívida Consolidada,152994.98
4322251,Tupandi,RS,2023 - Receita Corrente Líquida,49054121.96
4322251,Tupandi,RS,Indicador 1,0.003118901610852521
4322251,Tupandi,RS,Nota 1,A
4322301,Tuparendi,RS,2023 - Dívida Consolidada,6987096.88
4322301,Tuparendi,RS,2023 - Receita Corrente Líquida,43234249.79
4322301,Tuparendi,RS,Indicador 1,0.16161022601151048
4322301,Tuparendi,RS,Nota 1,A
2615904,Tuparetama,PE,2023 - Dívida Consolidada,7257290.55
2615904,Tuparetama,PE,2023 - Receita Corrente Líquida,40342771.74
2615904,Tuparetama,PE,Indicador 1,0.17989072730975425
2615904,Tuparetama,PE,Nota 1,A
4127957,Tupãssi,PR,2023 - Dívida Consolidada,4473375.41
4127957,Tupãssi,PR,2023 - Receita Corrente Líquida,55503502.47
4127957,Tupãssi,PR,Indicador 1,0.080596272504026
4127957,Tupãssi,PR,Nota 1,A
3555109,Tupi Paulista,SP,2023 - Dívida Consolidada,563932.42
3555109,Tupi Paulista,SP,2023 - Receita Corrente Líquida,73453384.39
3555109,Tupi Paulista,SP,Indicador 1,0.007677419150706611
3555109,Tupi Paulista,SP,Nota 1,A
1721257,Tupirama,TO,2023 - Dívida Consolidada,1916379.18
1721257,Tupirama,TO,2023 - Receita Corrente Líquida,19411119.01
1721257,Tupirama,TO,Indicador 1,0.09872584774802222
1721257,Tupirama,TO,Nota 1,A
1721307,Tupiratins,TO,2023 - Dívida Consolidada,0
1721307,Tupiratins,TO,2023 - Receita Corrente Líquida,19819690.9
1721307,Tupiratins,TO,Indicador 1,0
1721307,Tupiratins,TO,Nota 1,A
2112407,Turiaçu,MA,2023 - Dívida Consolidada,0
2112407,Turiaçu,MA,2023 - Receita Corrente Líquida,156537921.3
2112407,Turiaçu,MA,Indicador 1,0
2112407,Turiaçu,MA,Nota 1,A
2112456,Turilândia,MA,2023 - Dívida Consolidada,11260412.14
2112456,Turilândia,MA,2023 - Receita Corrente Líquida,108502703.29
2112456,Turilândia,MA,Indicador 1,0.10378001467764168
2112456,Turilândia,MA,Nota 1,A
3555208,Turiúba,SP,2023 - Dívida Consolidada,5550552.04
3555208,Turiúba,SP,2023 - Receita Corrente Líquida,24745849.36
3555208,Turiúba,SP,Indicador 1,0.22430234498121912
3555208,Turiúba,SP,Nota 1,A
3169703,Turmalina,MG,2023 - Dívida Consolidada,2542417.75
3169703,Turmalina,MG,2023 - Receita Corrente Líquida,75023224.61
3169703,Turmalina,MG,Indicador 1,0.03388840939877591
3169703,Turmalina,MG,Nota 1,A
3555307,Turmalina,SP,2023 - Dívida Consolidada,4439726.76
3555307,Turmalina,SP,2023 - Receita Corrente Líquida,22829760.03
3555307,Turmalina,SP,Indicador 1,0.1944710217788478
3555307,Turmalina,SP,Nota 1,A
4322327,Turuçu,RS,2023 - Dívida Consolidada,175.44
4322327,Turuçu,RS,2023 - Receita Corrente Líquida,28315283.94
4322327,Turuçu,RS,Indicador 1,6.195947050072209e-06
4322327,Turuçu,RS,Nota 1,A
2313559,Tururu,CE,2023 - Dívida Consolidada,15428982.34
2313559,Tururu,CE,2023 - Receita Corrente Líquida,65694353.32
2313559,Tururu,CE,Indicador 1,0.23486009923630374
2313559,Tururu,CE,Nota 1,A
5221502,Turvânia,GO,2023 - Dívida Consolidada,2347379.08
5221502,Turvânia,GO,2023 - Receita Corrente Líquida,30176401.41
5221502,Turvânia,GO,Indicador 1,0.07778856889218455
5221502,Turvânia,GO,Nota 1,A
5221551,Turvelândia,GO,2023 - Dívida Consolidada,30924118.64
5221551,Turvelândia,GO,2023 - Receita Corrente Líquida,46716727.63
5221551,Turvelândia,GO,Indicador 1,0.6619495886981072
5221551,Turvelândia,GO,Nota 1,B
4127965,Turvo,PR,2023 - Dívida Consolidada,9142273.59
4127965,Turvo,PR,2023 - Receita Corrente Líquida,79356783.41
4127965,Turvo,PR,Indicador 1,0.11520468946890246
4127965,Turvo,PR,Nota 1,A
4218806,Turvo,SC,2023 - Dívida Consolidada,2496972
